#filename	date	concept	concept_num	SemanticType	category
26070541	2015-07-24	Quantitative Real-Time Polymerase Chain Reaction	1	Molecular Biology Research Technique	Method_Activity
26070541	2015-07-24	Lanugo	1	Body Part, Organ, or Organ Component	Material_OTC
26070541	2015-07-24	Insecta	1	Eukaryote	Material_species
26070541	2015-07-24	Bombyx	3	Eukaryote	Material_species
26070541	2015-07-24	Genes, Insect	1	Gene or Genome	Material_gene
26070541	2015-07-24	Gene Knockout Techniques	1	Molecular Biology Research Technique	Method_Activity
26070541	2015-07-24	WNT1 gene	4	Gene or Genome	Material_gene
26070541	2015-07-24	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27780343	2016-01-01	treatment options	1	Therapeutic or Preventive Procedure	Method_Activity
27780343	2016-01-01	Animal Disease Models	1	Experimental Model of Disease	Method_Activity
27780343	2016-01-01	Structure of parenchyma of lung	1	Tissue	Material_OTC
27780343	2016-01-01	alpha 1-Antitrypsin Deficiency	1	Disease or Syndrome	Disease_pathologic
27780343	2016-01-01	Cell Transplants	1	Cell	Material_OTC
27780343	2016-01-01	Homo sapiens	1	Human	Material_species
27780343	2016-01-01	Disease-causing Mutation	1	Cell or Molecular Dysfunction	Disease_pathologic
27780343	2016-01-01	Respiration Disorders	1	Disease or Syndrome	Disease_pathologic
27780343	2016-01-01	Airway structure	1	Body Part, Organ, or Organ Component	Material_OTC
27780343	2016-01-01	Cystic Fibrosis	1	Disease or Syndrome	Disease_pathologic
27780343	2016-01-01	Lung diseases	1	Disease or Syndrome	Disease_pathologic
27780343	2016-01-01	Surfactant Protein Deficiency	1	Disease or Syndrome	Disease_pathologic
27780343	2016-01-01	Lung	4	Body Part, Organ, or Organ Component	Material_OTC
27780343	2016-01-01	Stem cells	3	Cell	Material_OTC
27780343	2016-01-01	MAL gene	1	Gene or Genome	Material_gene
27780343	2016-01-01	genetic technology	1	Molecular Biology Research Technique	Method_Activity
27780343	2016-01-01	Clustered Regularly Interspaced Short Palindromic Repeats	4	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27108381	2016-07-08	Avian crop	1	Body Part, Organ, or Organ Component	Material_OTC
27108381	2016-07-08	basic research	1	Research Activity	Method_Activity
27108381	2016-07-08	Clustered Regularly Interspaced Short Palindromic Repeats	7	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25096406	2014-09-03	beta Thalassemia	2	Disease or Syndrome	Disease_pathologic
25096406	2014-09-03	Induced Pluripotent Stem Cells	7	Cell	Material_OTC
25096406	2014-09-03	Adherent Culture	1	Laboratory Procedure	Method_procedure
25096406	2014-09-03	Homo sapiens	5	Human	Material_species
25096406	2014-09-03	Jumping Genes	1	Gene or Genome	Material_gene
25096406	2014-09-03	Disease-causing Mutation	1	Cell or Molecular Dysfunction	Disease_pathologic
25096406	2014-09-03	Erythroblasts	1	Cell	Material_OTC
25096406	2014-09-03	Stem cells	1	Cell	Material_OTC
25096406	2014-09-03	HBB gene	4	Gene or Genome	Material_gene
25096406	2014-09-03	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27327211	2016-07-11	Saccharomyces cerevisiae	1	Fungus	Material_species
27327211	2016-07-11	Cloning	1	Research Activity	Method_Activity
27327211	2016-07-11	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26957310	2016-05-20	Zebrafish	1	Fish	Material_species
26957310	2016-05-20	LGALS4 gene	2	Gene or Genome	Material_gene
26957310	2016-05-20	mutant	1	Cell or Molecular Dysfunction	Disease_pathologic
26957310	2016-05-20	Cyclic AMP Response Element	1	Gene or Genome	Material_gene
26957310	2016-05-20	knockout animal	1	Animal	Material_species
26957310	2016-05-20	Show	1	Animal	Material_species
26957310	2016-05-20	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27165348	2016-05-11	Zebrafish	4	Fish	Material_species
27165348	2016-05-11	LOX gene	1	Gene or Genome	Material_gene
27165348	2016-05-11	LGALS4 gene	1	Gene or Genome	Material_gene
27165348	2016-05-11	Neoplasms	1	Neoplastic Process	Disease_pathologic
27165348	2016-05-11	Drug Evaluation, Preclinical	1	Research Activity	Method_Activity
27165348	2016-05-11	Tumor cells, malignant	1	Cell	Material_OTC
27165348	2016-05-11	Cyclic AMP Response Element	1	Gene or Genome	Material_gene
27165348	2016-05-11	Cancer Stem Cells	1	Cell	Material_OTC
27165348	2016-05-11	Clonal Evolution	1	Neoplastic Process	Disease_pathologic
27165348	2016-05-11	This (eukaryote)	1	Eukaryote	Material_species
27165348	2016-05-11	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27165349	2016-05-11	Zebrafish	5	Fish	Material_species
27165349	2016-05-11	associated disease	1	Pathologic Function	Disease_pathologic
27165349	2016-05-11	Genetic Analysis	1	Laboratory Procedure	Method_procedure
27165349	2016-05-11	Drug Discovery	1	Research Activity	Method_Activity
25684411	2015-06-04	Real-Time Polymerase Chain Reaction	1	Molecular Biology Research Technique	Method_Activity
25684411	2015-06-04	Nerve Tissue	1	Tissue	Material_OTC
25684411	2015-06-04	Knock-out	1	Experimental Model of Disease	Method_Activity
25684411	2015-06-04	Recurrence (disease attribute)	1	Pathologic Function	Disease_pathologic
25684411	2015-06-04	Cell Invasion	4	Pathologic Function	Disease_pathologic
25684411	2015-06-04	Tumor cells, malignant	1	Cell	Material_OTC
25684411	2015-06-04	Motility result	1	Laboratory or Test Result	Disease_Symptom
25684411	2015-06-04	FN1 gene	1	Gene or Genome	Material_gene
25684411	2015-06-04	Adenoid Cystic Carcinoma	11	Neoplastic Process	Disease_pathologic
25684411	2015-06-04	Western Blot	1	Laboratory Procedure	Method_procedure
25684411	2015-06-04	Gene Knockout Techniques	1	Molecular Biology Research Technique	Method_Activity
25684411	2015-06-04	Neoplasm Metastasis	1	Neoplastic Process	Disease_pathologic
25684411	2015-06-04	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26698166	2016-02-17	ALAS2 gene	4	Gene or Genome	Material_gene
26698166	2016-02-17	mutant	1	Cell or Molecular Dysfunction	Disease_pathologic
26698166	2016-02-17	Blood iron measurement	1	Laboratory Procedure	Method_procedure
26698166	2016-02-17	Erythroid Cells	2	Cell	Material_OTC
26698166	2016-02-17	Dual	1	Animal	Material_species
26698166	2016-02-17	Ablation	1	Therapeutic or Preventive Procedure	Method_Activity
26698166	2016-02-17	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
24743236	2014-04-18	Homo sapiens	1	Human	Material_species
24743236	2014-04-18	Knock-in	10	Research Activity	Method_Activity
24743236	2014-04-18	Mammalian Cell	3	Cell	Material_OTC
24743236	2014-04-18	TCOF1 gene	5	Gene or Genome	Material_gene
24743236	2014-04-18	Transfection	1	Molecular Biology Research Technique	Method_Activity
24743236	2014-04-18	Skin tag	3	Neoplastic Process	Disease_pathologic
24743236	2014-04-18	Show	2	Animal	Material_species
24743236	2014-04-18	Gene Knockout Techniques	1	Molecular Biology Research Technique	Method_Activity
24743236	2014-04-18	Wild Type	1	Gene or Genome	Material_gene
24743236	2014-04-18	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26318449	2015-11-27	Drug Evaluation	1	Research Activity	Method_Activity
26318449	2015-11-27	Streptomyces coelicolor	1	Bacterium	Material_species
26318449	2015-11-27	Gene Deletion Abnormality	1	Cell or Molecular Dysfunction	Disease_pathologic
26318449	2015-11-27	mutant	2	Cell or Molecular Dysfunction	Disease_pathologic
26318449	2015-11-27	Resistant bacteria	2	Bacterium	Material_species
26318449	2015-11-27	Streptomyces	3	Bacterium	Material_species
26318449	2015-11-27	Precursor B-cell lymphoblastic leukemia	1	Neoplastic Process	Disease_pathologic
26318449	2015-11-27	Whole Genome Sequencing	1	Molecular Biology Research Technique	Method_Activity
26318449	2015-11-27	Actinobacteria class	1	Bacterium	Material_species
26318449	2015-11-27	laboratory measurement	1	Research Activity	Method_Activity
26318449	2015-11-27	Clustered Regularly Interspaced Short Palindromic Repeats	4	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26039937	2015-06-04	Oocytes	1	Cell	Material_OTC
26039937	2015-06-04	Venus (Genus)	2	Eukaryote	Material_species
26039937	2015-06-04	Embryonic Stem Cells	2	Cell	Material_OTC
26039937	2015-06-04	Knock-in	3	Research Activity	Method_Activity
26039937	2015-06-04	Genes, Housekeeping	1	Gene or Genome	Material_gene
26039937	2015-06-04	Mouse Embryonic Stem Cells	2	Cell	Material_OTC
26039937	2015-06-04	SOX1 gene	1	Gene or Genome	Material_gene
26039937	2015-06-04	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27064617	2016-04-12	RNA	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27064617	2016-04-12	Infection protection	1	Therapeutic or Preventive Procedure	Method_Activity
27064617	2016-04-12	Combined Modality Therapy	1	Therapeutic or Preventive Procedure	Method_Activity
27064617	2016-04-12	Permissiveness, Biological Function	2	Pathologic Function	Disease_pathologic
27064617	2016-04-12	Human herpesvirus 1	10	Virus	Material_species
27064617	2016-04-12	leukemia	2	Neoplastic Process	Disease_pathologic
27064617	2016-04-12	Illness (finding)	1	Sign or Symptom	Disease_Symptom
27064617	2016-04-12	Ablation	1	Therapeutic or Preventive Procedure	Method_Activity
27064617	2016-04-12	Clustered Regularly Interspaced Short Palindromic Repeats	6	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26527385	2015-11-14	Gene Transfer Techniques	1	Research Activity	Method_Activity
26527385	2015-11-14	Polymerase Chain Reaction	1	Molecular Biology Research Technique	Method_Activity
26527385	2015-11-14	Homo sapiens	1	Human	Material_species
26527385	2015-11-14	Cloning	4	Research Activity	Method_Activity
26527385	2015-11-14	Knock-in	4	Research Activity	Method_Activity
26527385	2015-11-14	Mus	2	Mammal	Material_species
26527385	2015-11-14	Gene Knockout Techniques	1	Molecular Biology Research Technique	Method_Activity
26527385	2015-11-14	Human Embryonic Stem Cells	1	Cell	Material_OTC
26527385	2015-11-14	Clustered Regularly Interspaced Short Palindromic Repeats	4	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27458201	2016-07-26	expression cloning	1	Molecular Biology Research Technique	Method_Activity
27458201	2016-07-26	Cloning Vectors	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27458201	2016-07-26	MBD2 gene	1	Gene or Genome	Material_gene
27458201	2016-07-26	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27384303	2016-09-01	Neurons	2	Cell	Material_OTC
27384303	2016-09-01	Mitochondria	1	Cell Component	Material_OTC
27384303	2016-09-01	Plasma LH measurement	1	Laboratory Procedure	Method_procedure
27384303	2016-09-01	CNS - Brain - Hypothalamus (MMHCC)	1	Tissue	Material_OTC
27384303	2016-09-01	TET2 gene	14	Gene or Genome	Material_gene
27384303	2016-09-01	Preoptic Areas	1	Body Part, Organ, or Organ Component	Material_OTC
27384303	2016-09-01	Mice, Knockout	1	Mammal	Material_species
27384303	2016-09-01	Mus	1	Mammal	Material_species
27384303	2016-09-01	Chromosomal translocation	1	Cell or Molecular Dysfunction	Disease_pathologic
27384303	2016-09-01	Male Contraception	1	Therapeutic or Preventive Procedure	Method_Activity
27384303	2016-09-01	mature animal	1	Animal	Material_species
27384303	2016-09-01	knockout animal	1	Animal	Material_species
27384303	2016-09-01	Knock-out	1	Experimental Model of Disease	Method_Activity
27384303	2016-09-01	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26912630	2016-04-15	Microfilaments	1	Cell Component	Material_OTC
26912630	2016-04-15	Vesicular stomatitis virus	1	Virus	Material_species
26912630	2016-04-15	Other viral diseases NOS	1	Disease or Syndrome	Disease_pathologic
26912630	2016-04-15	Hemorrhagic Fever, Argentinian	1	Disease or Syndrome	Disease_pathologic
26912630	2016-04-15	Permissiveness, Biological Function	1	Pathologic Function	Disease_pathologic
26912630	2016-04-15	Host Cell	2	Cell Component	Material_OTC
26912630	2016-04-15	Junin virus	11	Virus	Material_species
26912630	2016-04-15	Human poliovirus	1	Virus	Material_species
26912630	2016-04-15	Dengue Virus	1	Virus	Material_species
26912630	2016-04-15	Arenaviridae	1	Virus	Material_species
26912630	2016-04-15	RAB7A gene	1	Gene or Genome	Material_gene
26912630	2016-04-15	CASP9 wt Allele	1	Gene or Genome	Material_gene
26912630	2016-04-15	Lymphocytic choriomeningitis virus	1	Virus	Material_species
26912630	2016-04-15	Endosomes	1	Cell Component	Material_OTC
26912630	2016-04-15	Cell Culture Techniques	1	Laboratory Procedure	Method_procedure
26912630	2016-04-15	Show	1	Animal	Material_species
26912630	2016-04-15	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26912630	2016-04-15	Cytoplasmic matrix	1	Cell Component	Material_OTC
26912630	2016-04-15	Astrocytes	1	Cell	Material_OTC
26912630	2016-04-15	RAB5C gene	1	Gene or Genome	Material_gene
27015359	2016-07-05	mutant	3	Cell or Molecular Dysfunction	Disease_pathologic
27015359	2016-07-05	Drosophila melanogaster	1	Eukaryote	Material_species
27015359	2016-07-05	Drosophila <fruit fly, subgenus>	1	Eukaryote	Material_species
27015359	2016-07-05	Germ Line	1	Cell	Material_OTC
27015359	2016-07-05	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27015359	2016-07-05	Drosophila subobscura	1	Eukaryote	Material_species
27015359	2016-07-05	Cloning Vectors	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25803306	2015-05-13	LIG4 wt Allele	1	Gene or Genome	Material_gene
25803306	2015-05-13	Mouse Cell Line	1	Cell	Material_OTC
25803306	2015-05-13	Mammalian Cell	1	Cell	Material_OTC
25803306	2015-05-13	G22P1 wt Allele	2	Gene or Genome	Material_gene
25803306	2015-05-13	XRCC5 wt Allele	1	Gene or Genome	Material_gene
25803306	2015-05-13	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27656887	2016-09-22	Malignant neoplasm of breast	5	Neoplastic Process	Disease_pathologic
27656887	2016-09-22	Breast	1	Body Part, Organ, or Organ Component	Material_OTC
27656887	2016-09-22	MOLF/EiJ Mouse	1	Mammal	Material_species
27656887	2016-09-22	FVB Mouse	1	Mammal	Material_species
27656887	2016-09-22	Homo sapiens	1	Human	Material_species
27656887	2016-09-22	Genome sequence analysis	1	Laboratory Procedure	Method_procedure
27656887	2016-09-22	Mus	3	Mammal	Material_species
27656887	2016-09-22	primary tumor	1	Neoplastic Process	Disease_pathologic
27656887	2016-09-22	Estrogen receptor negative	1	Laboratory or Test Result	Disease_Symptom
27656887	2016-09-22	cancer-predisposing genes	1	Gene or Genome	Material_gene
27656887	2016-09-22	Single nucleotide polymorphism analysis	1	Laboratory Procedure	Method_procedure
27656887	2016-09-22	Germ Line	1	Cell	Material_OTC
27656887	2016-09-22	Expression Quantitative Trait Locus	1	Gene or Genome	Material_gene
27656887	2016-09-22	ARNTL2 gene	5	Gene or Genome	Material_gene
27656887	2016-09-22	Neoplasm Metastasis	2	Neoplastic Process	Disease_pathologic
27656887	2016-09-22	Hypersensitivity	1	Pathologic Function	Disease_pathologic
27656887	2016-09-22	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27540006	2016-09-09	Streptococcus pyogenes	1	Bacterium	Material_species
27540006	2016-09-09	cellular entity storage	2	Cell Component	Material_OTC
27540006	2016-09-09	Immunologic cell	1	Cell	Material_OTC
27540006	2016-09-09	Mammalian Cell	1	Cell	Material_OTC
27540006	2016-09-09	Streptococcus pyogenes DNA	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27540006	2016-09-09	Homo sapiens	1	Human	Material_species
27540006	2016-09-09	Cellular	3	Laboratory Procedure	Method_procedure
27510903	2016-08-11	RNA	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27510903	2016-08-11	Reading-frame-shift mutation test result	1	Laboratory or Test Result	Disease_Symptom
27510903	2016-08-11	telomere	2	Cell Component	Material_OTC
27510903	2016-08-11	Haploinsufficiency	1	Cell or Molecular Dysfunction	Disease_pathologic
27510903	2016-08-11	MYELODYSPLASTIC SYNDROME	1	Neoplastic Process	Disease_pathologic
27510903	2016-08-11	Mus	2	Mammal	Material_species
27510903	2016-08-11	mutant	1	Cell or Molecular Dysfunction	Disease_pathologic
27510903	2016-08-11	Structure of anterior cerebral artery	2	Body Part, Organ, or Organ Component	Material_OTC
27510903	2016-08-11	Liver diseases	1	Disease or Syndrome	Disease_pathologic
27510903	2016-08-11	Premature aging syndrome	1	Disease or Syndrome	Disease_pathologic
27510903	2016-08-11	Mutation Carrier	1	Human	Material_species
27510903	2016-08-11	Ribosomes	1	Cell Component	Material_OTC
27510903	2016-08-11	Frameshift Mutation function	2	Cell or Molecular Dysfunction	Disease_pathologic
27510903	2016-08-11	Pulmonary Emphysema	2	Disease or Syndrome	Disease_pathologic
27510903	2016-08-11	Chronic Obstructive Airway Disease	1	Disease or Syndrome	Disease_pathologic
27510903	2016-08-11	Fibrosis	1	Pathologic Function	Disease_pathologic
27510903	2016-08-11	NAF1 gene	8	Gene or Genome	Material_gene
27510903	2016-08-11	Show	3	Animal	Material_species
27510903	2016-08-11	Pulmonary Fibrosis	2	Disease or Syndrome	Disease_pathologic
27510903	2016-08-11	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27545504	2016-09-03	Precision Medicine	2	Therapeutic or Preventive Procedure	Method_Activity
27545504	2016-09-03	Homo sapiens	1	Human	Material_species
27545504	2016-09-03	Myocytes, Cardiac	4	Cell	Material_OTC
27545504	2016-09-03	Heart	1	Body Part, Organ, or Organ Component	Material_OTC
